YCSB Client 0.1
Command line: -t -db com.yahoo.ycsb.db.Memcached -P workloads/workloadc -p memcached.server=localhost -p memcached.port=11212
[OVERALL], RunTime(ms), 2933.0
[OVERALL], Throughput(ops/sec), 3409.478349812479
[READ], Operations, 10000
[READ], AverageLatency(us), 263.4156
[READ], MinLatency(us), 87
[READ], MaxLatency(us), 23475
[READ], 95thPercentileLatency(ms), 545
[READ], 99thPercentileLatency(ms), 686
[READ], Return=0, 4428
[READ], Return=-2, 5572
[READ], 0, 0
[READ], 1, 0
[READ], 2, 0
[READ], 3, 0
[READ], 4, 0
[READ], 5, 0
[READ], 6, 0
[READ], 7, 0
[READ], 8, 0
[READ], 9, 0
[READ], 10, 0
[READ], 11, 0
[READ], 12, 0
[READ], 13, 0
[READ], 14, 0
[READ], 15, 0
[READ], 16, 0
[READ], 17, 0
[READ], 18, 0
[READ], 19, 0
[READ], 20, 0
[READ], 21, 0
[READ], 22, 0
[READ], 23, 0
[READ], 24, 0
[READ], 25, 0
[READ], 26, 0
[READ], 27, 0
[READ], 28, 0
[READ], 29, 0
[READ], 30, 0
[READ], 31, 0
[READ], 32, 0
[READ], 33, 0
[READ], 34, 0
[READ], 35, 0
[READ], 36, 0
[READ], 37, 0
[READ], 38, 0
[READ], 39, 0
[READ], 40, 0
[READ], 41, 0
[READ], 42, 0
[READ], 43, 0
[READ], 44, 0
[READ], 45, 0
[READ], 46, 0
[READ], 47, 0
[READ], 48, 0
[READ], 49, 0
[READ], 50, 0
[READ], 51, 0
[READ], 52, 0
[READ], 53, 0
[READ], 54, 0
[READ], 55, 0
[READ], 56, 0
[READ], 57, 0
[READ], 58, 0
[READ], 59, 0
[READ], 60, 0
[READ], 61, 0
[READ], 62, 0
[READ], 63, 0
[READ], 64, 0
[READ], 65, 0
[READ], 66, 0
[READ], 67, 0
[READ], 68, 0
[READ], 69, 0
[READ], 70, 0
[READ], 71, 0
[READ], 72, 0
[READ], 73, 0
[READ], 74, 0
[READ], 75, 0
[READ], 76, 0
[READ], 77, 0
[READ], 78, 0
[READ], 79, 0
[READ], 80, 0
[READ], 81, 0
[READ], 82, 0
[READ], 83, 0
[READ], 84, 0
[READ], 85, 0
[READ], 86, 0
[READ], 87, 4
[READ], 88, 36
[READ], 89, 103
[READ], 90, 162
[READ], 91, 231
[READ], 92, 134
[READ], 93, 119
[READ], 94, 146
[READ], 95, 97
[READ], 96, 41
[READ], 97, 46
[READ], 98, 43
[READ], 99, 44
[READ], 100, 50
[READ], 101, 46
[READ], 102, 59
[READ], 103, 78
[READ], 104, 66
[READ], 105, 71
[READ], 106, 64
[READ], 107, 98
[READ], 108, 119
[READ], 109, 106
[READ], 110, 88
[READ], 111, 62
[READ], 112, 61
[READ], 113, 37
[READ], 114, 32
[READ], 115, 39
[READ], 116, 34
[READ], 117, 40
[READ], 118, 31
[READ], 119, 32
[READ], 120, 25
[READ], 121, 26
[READ], 122, 27
[READ], 123, 23
[READ], 124, 28
[READ], 125, 15
[READ], 126, 11
[READ], 127, 12
[READ], 128, 18
[READ], 129, 12
[READ], 130, 10
[READ], 131, 13
[READ], 132, 15
[READ], 133, 16
[READ], 134, 37
[READ], 135, 58
[READ], 136, 54
[READ], 137, 52
[READ], 138, 37
[READ], 139, 40
[READ], 140, 31
[READ], 141, 25
[READ], 142, 24
[READ], 143, 13
[READ], 144, 26
[READ], 145, 22
[READ], 146, 23
[READ], 147, 14
[READ], 148, 9
[READ], 149, 15
[READ], 150, 12
[READ], 151, 13
[READ], 152, 11
[READ], 153, 6
[READ], 154, 16
[READ], 155, 9
[READ], 156, 11
[READ], 157, 9
[READ], 158, 7
[READ], 159, 8
[READ], 160, 9
[READ], 161, 6
[READ], 162, 9
[READ], 163, 5
[READ], 164, 8
[READ], 165, 5
[READ], 166, 5
[READ], 167, 8
